지하철역,호선명,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,1,2,3,작업일자
남부터미널(예술의전당),3호선,-42,-1613,17206,31570,108539,52857,15270,-947,343,2040,-800,-2362,-13528,-44763,-65532,-18049,-20107,-22337,-17397,-271,1447,0,0,0,20221203
녹번,3호선,-51,-9259,-22791,-67104,-62109,-36376,-18983,-13030,-10374,-6692,-2336,3453,9517,18152,44085,44651,24208,21951,19609,12307,3900,0,0,0,20221203
대청,3호선,-99,-2835,-4510,-10551,-9518,-7886,-7208,-6047,-3373,-3701,-1205,-888,-6469,-4737,3081,13103,7266,7603,10578,6116,2341,5,0,0,20221203
대치,3호선,-21,-2214,-3911,-12073,425,1108,71,-984,1454,4412,3769,3880,7247,3137,2671,5738,-270,-3508,-15511,3142,1644,3,0,0,20221203
도곡,3호선,-28,-465,1913,4004,8601,7865,1358,1150,62,173,-471,-3031,-5452,-8372,-7066,-81,-1659,-849,-230,1467,1559,279,0,0,20221203
독립문,3호선,-152,-4379,-661,-879,3711,2925,4030,-1637,-3377,-1552,-2442,-3517,-3598,-3114,854,6196,3018,2991,3844,3229,1636,703,0,0,20221203
동대입구,3호선,-31,-625,6124,9675,51366,37405,30816,16813,9014,7187,-4608,-6558,-10379,-18522,-23496,-11431,-19202,-19987,-9354,-1912,469,73,0,0,20221203
매봉,3호선,-7,-1049,2346,5763,54413,19623,2486,500,-904,-1560,-4432,-5562,-7222,-21083,-41446,-4034,-5460,-7198,-1642,1586,1062,55,0,0,20221203
무악재,3호선,-23,-1753,-4082,-11881,-11360,-6744,-3188,-2693,-2146,-944,-102,1516,2687,3385,8585,9962,5418,5573,4804,3542,1109,-1,0,0,20221203
불광,3호선,-13,-8599,-14032,-42612,-31211,-6875,-496,-943,403,1989,2392,2088,4764,11687,31119,31990,14743,13138,14467,9121,3815,2,0,0,20221203
수서,3호선,-223,-2206,6238,848,10034,4177,-7380,-6404,-6247,-5448,1333,-6224,-6669,-6167,-1582,14855,1826,7645,5044,946,2553,257,0,0,20221203
신사,3호선,-56,-1784,12395,34377,84400,124364,51143,25121,17321,15600,4589,-6308,-15048,-33302,-61307,-53035,-45301,-52887,-44074,-17275,-1401,3,0,0,20221203
안국,3호선,-15,-271,18599,88308,107959,73896,56891,53319,29965,23860,5688,-25517,-56446,-99278,-99264,-42547,-39589,-35659,-18075,-4690,-44,1,0,0,20221203
압구정,3호선,-128,-828,15922,33605,125176,138558,56737,32369,13834,13861,115,-12672,-22789,-36714,-77024,-60507,-59141,-47279,-30456,-5913,-100,226,0,0,20221203
약수,3호선,-108,-6013,-4125,-11986,-6234,-6748,-4423,-3252,-4919,-3966,-1061,118,1180,3209,9396,9449,3665,2066,4523,4034,2626,542,0,0,20221203
양재(서초구청),3호선,-125,-1916,30517,75360,194435,94228,29531,13101,5108,4424,-5699,-13555,-28291,-65178,-126511,-38461,-32948,-30289,-14558,-175,2112,11,0,0,20221203
연신내,3호선,-227,-25197,-40728,-107558,-117479,-56693,-25848,-19126,-21896,-10751,-3297,4711,5990,34741,93585,87411,41277,36259,33514,25219,9963,73,0,0,20221203
오금,3호선,-24,-4111,-5826,-22818,-20441,-11563,-4643,-3866,-2579,-1605,-666,1492,2185,2938,10689,11577,6432,6614,7967,5270,1888,18,0,0,20221203
옥수,3호선,-245,-2172,-4791,-14507,-17724,-12252,-7405,-4327,-2739,-1647,55,3035,3388,7518,17040,13586,7114,7071,8220,4795,1451,2,0,0,20221203
을지로3가,3호선,-29,361,8343,31350,77550,27325,8118,3662,2708,1093,-3397,-4645,-8094,-28153,-49578,-17413,-13863,-16053,-12602,-6199,-714,11,0,0,20221203
일원,3호선,-7,-389,1708,7766,-1256,2830,-690,-5221,-2640,1362,-1876,-8339,-16842,-20832,3726,6765,4316,6079,7043,3562,1433,11,0,0,20221203
잠원,3호선,0,374,3069,-4882,-7307,-4345,-3411,-3363,-2404,-1003,-623,-396,-3165,-1017,4883,5077,2740,2666,4201,2638,844,1,0,0,20221203
종로3가,3호선,-47,135,4446,14161,42747,41297,28116,17859,13480,10107,5561,137,-5935,-18083,-38938,-19244,-12430,-13859,-10778,-4152,105,19,0,0,20221203
지축,3호선,-7,-2083,-2932,-22665,-20588,-9771,-5822,-3765,-2392,-2001,-636,-247,-1311,5536,18052,14345,8880,7785,7370,4345,718,0,0,0,20221203
충무로,3호선,0,0,0,0,0,-1,-2,0,-3,-4,-1,-2,-4,-1,-6,-3,-2,-1,-5,-3,0,0,0,0,20221203
학여울,3호선,-8,-297,-13,-789,3865,2980,2018,144,498,990,206,-1135,-3028,-3738,-3631,704,566,530,993,862,359,1,0,0,20221203
홍제,3호선,-80,-8627,-17166,-56902,-45849,-24305,-12445,-10523,-11495,-5383,-785,2575,6045,12628,37175,39011,19660,18927,16975,11994,3543,0,0,0,20221203
길음,4호선,-22,-8085,-26015,-75743,-53589,-23677,-9463,-3361,-7241,-1260,2414,1591,5316,17472,48138,47436,23456,24806,20921,14382,5055,4,1,0,20221203
남태령,4호선,-56,-340,558,1667,2754,-1014,-1054,-968,-908,-828,-650,-566,-1682,-3593,-2504,-151,434,487,523,316,149,0,0,0,20221203
노원,4호선,-302,-11522,-16639,-39246,-26618,-2610,-2806,-2950,-2903,3089,3127,5632,9497,22713,50599,43354,13268,9221,8367,9768,4269,741,0,0,20221203
당고개,4호선,-42,-8203,-10829,-36473,-26447,-13241,-6887,-5761,-4738,-3731,-2365,1501,2977,7254,15976,19152,11784,11021,10613,8347,2981,372,0,0,20221203
동대문,4호선,-237,-1863,11092,29145,64741,53935,39494,27291,14728,5780,-5799,-20396,-39942,-69058,-44692,-14289,-11844,-17147,-8231,-612,426,108,0,0,20221203
동대문역사문화공원(DDP),4호선,-391,-3887,8231,18603,53525,24852,14720,9677,4984,2444,-4760,-12812,-20248,-37140,-53469,-16293,-15562,-17680,-12132,-4436,208,81,0,0,20221203
동작(현충원),4호선,-10,-159,1411,1129,2764,1455,1195,228,-203,656,419,-484,-1254,-2301,-1433,107,329,-591,-295,175,232,84,0,0,20221203
명동,4호선,-18,-186,12546,44753,105673,66408,30249,21805,26484,16686,2649,-11839,-21570,-33118,-78818,-33628,-40224,-37504,-27135,-6013,821,82,0,0,20221203
미아(서울사이버대학),4호선,-57,-9528,-15254,-32390,-16632,-12736,-9446,-4847,-8396,-4493,-2425,1781,1778,6546,18876,24169,12638,11952,11971,9585,2990,-1,0,0,20221203
미아사거리,4호선,-66,-13245,-30080,-77844,-68876,-31641,-15629,-11192,-9658,-5151,-1647,5637,9496,29350,61296,54139,18724,27156,24147,14345,4301,3,0,0,20221203
사당,4호선,-96,-9213,-8299,-48182,-53086,-42865,-20035,-7950,-6478,-10539,-9705,-2549,5732,21814,46209,28404,2856,-4016,-1709,4110,3881,627,0,0,20221203
삼각지,4호선,-2,-419,2914,6960,11719,5829,4261,4392,3623,2587,1547,2129,2105,-242,-4884,1534,-3946,-5874,-4618,-1431,490,39,0,0,20221203
상계,4호선,-41,-13845,-29839,-73596,-56554,-28432,-16628,-12567,-10043,-6652,-853,3594,9035,20608,44449,47083,25245,21564,18916,16491,4584,576,0,0,20221203
서울,4호선,-261,-3479,10144,27532,69313,41278,17287,13183,16927,17889,14250,15084,12583,-7757,-23357,6330,5614,6631,5552,3428,2003,274,0,0,20221203
성신여대입구(돈암),4호선,-22,-4196,-11224,-31169,-11473,-8246,-5324,2645,-5621,-3547,-1830,-5472,-1683,410,18478,24295,5155,777,670,5637,3356,7,0,0,20221203
수유(강북구청),4호선,-86,-19982,-37879,-98575,-71322,-39400,-24674,-18605,-17622,-10130,-4339,5721,16467,28815,67361,79830,41359,38056,35415,24963,7259,12,2,0,20221203
숙대입구(갈월),4호선,-7,-2367,-757,4535,25262,12682,10842,4418,-2187,-584,-3373,-7395,-15448,-8844,-11320,-1094,-7341,-10180,-5525,-1085,719,9,0,0,20221203
신용산,4호선,-9,-517,8844,24883,73161,56936,17146,7460,7712,3721,2906,-2208,-9111,-30192,-56604,-19862,-22752,-23069,-14522,-6263,-696,74,0,0,20221203
쌍문,4호선,-238,-23025,-44648,-114194,-103752,-58946,-34590,-25635,-19807,-12028,-4115,8403,17705,33265,75751,80192,45294,41684,40061,26298,8463,23,0,0,20221203
이촌(국립중앙박물관),4호선,-26,-327,2881,699,10367,14049,13661,6881,1545,5415,3474,-4160,-13644,-15942,-7618,2946,-303,-515,2613,2314,1018,113,0,0,20221203
창동,4호선,-2067,-14006,-26583,-70628,-46645,-21127,-13084,-10559,-6256,528,7840,10531,10625,21683,49707,54198,27826,23460,23652,15906,6875,129,0,0,20221203
이수,4호선,-120,-5271,-6807,-32090,-16446,-8834,-5278,-4017,-2808,-1153,3014,9175,13986,20484,40176,26325,5393,5573,5050,4932,1982,633,0,0,20221203
충무로,4호선,-102,79,19789,46559,164613,93305,47870,25843,16278,9191,-7237,-19282,-30724,-61681,-110115,-45985,-38534,-39075,-28841,-13313,-1997,128,0,0,20221203
한성대입구(삼선교),4호선,-43,-5695,-5546,-13136,-4508,167,3285,1251,-1656,-1911,-1692,-5035,-9672,-3463,3525,9080,1136,1951,4718,5864,3949,1712,0,0,20221203
혜화,4호선,-16,-915,14813,35366,100800,68635,40668,24262,28839,45399,23558,-21518,-33453,-42153,-45159,-15549,-52082,-80824,-70819,-19220,-1130,571,0,0,20221203
회현(남대문시장),4호선,-7,-1123,17393,48451,124826,93835,59491,42214,24204,7836,-9076,-28898,-53871,-81240,-110163,-42589,-41780,-16240,-8476,-1954,206,67,0,0,20221203
강동,5호선,-110,-9458,-9538,-28362,-19685,-9942,-6844,-8395,-7195,1004,-679,-1224,-2184,-6777,12065,21091,12211,14124,14236,10933,5548,39,0,0,20221203
강일,5호선,0,-2005,-4615,-18224,-12443,-10112,-7220,-5140,-2984,-2304,-48,1200,267,5244,9111,13959,7107,7085,6250,4486,1550,0,0,0,20221203
개롱,5호선,-8,-2472,-5054,-16786,-4688,-3724,-4301,-3451,-2548,-984,988,750,1678,3046,8498,14193,6698,4960,7734,4346,1710,0,0,0,20221203
개화산,5호선,-2,-3996,-4980,-17297,-6854,-4159,-3166,-2295,-2058,-1597,-1097,462,595,979,4270,10795,6183,5843,5395,3815,1486,76,0,0,20221203
거여,5호선,-1,-5960,-11443,-40705,-23681,-13199,-8464,-6071,-6144,-1575,-217,1953,5185,8362,23883,26799,12268,10048,12618,7397,2772,0,0,0,20221203
고덕,5호선,-4,-2313,-5622,-15554,-6486,-3800,-2890,-5514,-4607,1810,-1565,-1311,-3405,-2626,16899,17602,5540,4781,3427,4099,2322,251,0,0,20221203
공덕,5호선,-11,-689,1868,7526,46887,28047,5162,1627,-2138,-2051,-2591,-3187,-5847,-12415,-19863,-1874,-7331,-8010,-4847,-570,649,4,0,0,20221203
광나루(장신대),5호선,-8,-3767,-7374,-22952,-8215,-7529,-1628,-2577,-4078,-3825,-4129,-4403,-3817,1223,9810,14139,6567,2614,4847,6323,1955,7,0,0,20221203
광화문(세종문화회관),5호선,-12,-90,24719,68933,240409,119834,43481,29276,19254,11628,-3640,-23707,-42223,-81595,-168361,-53384,-52359,-57262,-35926,-13115,-4158,2,0,0,20221203
군자(능동),5호선,-18,-6420,-6451,-25890,-18661,-5023,-1962,-1438,-1412,-11,1489,3034,5283,11448,28139,20111,8390,6590,7872,5567,4325,1037,0,0,20221203
굽은다리(강동구민회관앞),5호선,-1,-6423,-11536,-31898,-21946,-10905,-7873,-5432,-5664,-2857,347,2257,6241,7421,20343,19807,10819,7605,10292,6065,2510,18,0,0,20221203
길동,5호선,-7,-3901,-4110,-15341,-7521,-1854,-2895,-2275,-2338,-1788,1317,1636,2770,3977,12123,12400,5534,4363,4726,3483,2087,9,0,0,20221203
김포공항,5호선,-2,1925,8188,11001,8362,5732,6987,4715,3708,2055,6,-1657,-637,-5783,-12055,-6121,-9888,-10332,-10930,-1938,287,10,0,0,20221203
까치산,5호선,-198,-24034,-35538,-120207,-142358,-63062,-29132,-20206,-17629,-10018,-867,12858,22668,41941,98404,82365,47427,47483,39629,25141,7873,508,0,0,20221203
답십리,5호선,-13,-8016,-10941,-42503,-37262,-17763,-9149,-6000,-5254,-1947,-1200,627,818,6340,24569,22805,12753,12205,12288,8120,3014,74,0,0,20221203
동대문역사문화공원(DDP),5호선,0,-7,2264,8105,27474,10300,1722,857,1024,586,-376,-893,-2383,-8373,-17586,-5733,-2544,-2033,-937,205,186,7,0,0,20221203
둔촌동,5호선,-1,-3253,-1517,-14231,-7952,-4371,-3008,-3602,-1977,372,-534,1300,-483,2684,11859,12826,3266,4942,2495,3052,1237,0,0,0,20221203
마곡,5호선,-8,-365,-1,-11176,25548,18690,2689,234,-25,252,-1074,-3055,-5958,-14183,-16952,3102,-1454,-1339,2222,2116,1742,15,0,0,20221203
마장,5호선,0,-1938,-2042,-9678,-3452,-316,-472,-1414,-1897,-1096,-2214,-1922,-1630,515,5173,4446,1741,1582,2739,2253,1088,58,0,0,20221203
마천,5호선,-36,-6968,-11588,-37789,-22089,-9545,-4709,-3294,-3789,-1169,-875,4074,5503,8883,18193,20565,9151,10429,10001,6612,2709,0,0,0,20221203
마포,5호선,-24,-1252,-1186,-6756,35431,17105,1726,1492,-983,-1915,-2212,-2348,-1232,-4637,-15230,3111,-4613,-7867,-4197,409,894,0,0,0,20221203
명일,5호선,-3,-4372,-10785,-29541,-18580,-8999,-6344,-4638,-5866,-959,-180,3380,5054,7597,26161,23503,9681,7247,9422,6087,2291,47,0,0,20221203
목동,5호선,-10,-7156,-15559,-49033,-52981,-17192,-10684,-9466,-6645,-751,1427,4405,9838,22140,57335,41746,19103,16768,15473,10790,4066,0,0,0,20221203
미사,5호선,-13,-6605,-17816,-57900,-38522,-11805,-7080,-5292,-3802,-4050,2098,-687,4930,15679,36671,49102,19430,11199,12232,9685,3303,0,0,0,20221203
발산,5호선,-5,-1037,3623,10319,82655,41659,11483,7053,2905,2299,-3566,-10294,-14354,-31828,-36553,-490,-12039,-17123,-11258,-2271,1147,3,0,0,20221203
방이,5호선,-2,-1646,-3546,-11644,7064,311,-1513,-2038,-325,-1092,1473,1490,2703,5300,2017,8218,1505,-1778,-3338,2725,1013,0,0,0,20221203
방화,5호선,-9,-5293,-7316,-22912,-14100,-6992,-5206,-4379,-3922,-3274,-434,1064,573,3060,12860,15626,8459,8070,8231,5265,2264,283,0,0,20221203
상일동,5호선,-52,-7983,-23544,-67404,-37418,-22989,-15865,-11338,-6311,-2096,-966,2703,3816,12741,37882,42600,19996,20263,18376,11552,5650,1444,0,0,20221203
서대문,5호선,-6,-2040,9048,51756,140494,39756,7963,451,-900,4426,-4414,-14878,-25375,-58309,-94725,-18106,-15763,-12955,-8234,-1497,670,41,0,0,20221203
송정,5호선,-19,-2541,-3648,-13987,-11766,-6331,-4583,-3158,-2076,-1624,-1052,287,696,1043,7229,8961,4705,4927,5665,3721,1666,7,0,0,20221203
신금호,5호선,-40,-2681,-4359,-13095,-15635,-7925,-4242,-3017,-2211,-1207,1195,2056,1965,6728,17277,9801,6082,6480,6293,4563,1663,15,0,0,20221203
신길,5호선,-75,-1409,-2336,-9967,-9963,-4206,-2765,-1205,-1642,-684,-36,484,1057,2315,6784,6987,5785,5980,6273,4156,1573,0,0,0,20221203
신정(은행정),5호선,-55,-11956,-19857,-60368,-66704,-28774,-13752,-10467,-8646,-4527,-288,2876,7855,14176,35174,30008,17436,17088,16999,10677,3518,0,0,0,20221203
아차산(어린이대공원후문),5호선,-8,-7447,-11256,-30513,-29443,-13518,-2193,-690,-3607,-4014,-4264,-3104,-606,5837,25756,22893,11801,9695,9471,7687,2706,12,0,0,20221203
애오개,5호선,-23,-1704,-1057,-8913,703,893,-1636,-2557,-2570,-1292,-500,-1524,-1368,-71,-217,4991,3062,2927,4079,3269,1638,377,0,0,20221203
양평,5호선,0,-1631,-3883,-16128,6312,1318,-2107,-2257,-2113,-2036,-1096,-761,-656,-2963,-7082,7681,5130,5280,6038,3616,1436,0,0,0,20221203
여의나루,5호선,-5,541,9001,35797,63322,27721,18422,15168,14891,17629,14365,9869,-2197,-30958,-46032,-20506,-28974,-20303,-11955,-2436,393,0,0,0,20221203
여의도,5호선,-8,1517,23069,130640,205796,81685,21306,17450,13285,9468,-2141,-13076,-29035,-123110,-142706,-54713,-53034,-42887,-22934,-6865,762,0,0,0,20221203
영등포구청,5호선,-3,-219,-297,-1342,13793,5028,449,-405,-447,-674,-683,-886,-2109,-3885,-9409,-402,-618,-480,497,696,296,0,0,0,20221203
영등포시장,5호선,0,-1404,-785,-9548,3574,8544,5437,3966,3911,7270,3163,-3258,-8178,-10275,-6260,3121,1132,1361,3022,3412,1216,1,0,0,20221203
오금,5호선,-13,-866,-653,914,14541,2509,-752,-1386,-1292,-1366,-857,-2216,-2676,-4984,-7478,1985,361,501,1306,1611,729,0,0,0,20221203
오목교(목동운동장앞),5호선,-4,-3577,-6646,-24859,2860,18606,6990,4410,1946,3497,1340,2811,1641,6471,13551,16095,-7834,-3064,-1423,4818,2541,0,0,0,20221203
올림픽공원(한국체대),5호선,0,-402,-1900,-5296,-1165,-2769,-1540,-1389,-56,-251,-289,-1087,-3663,-992,355,2616,-2093,-1181,1137,1868,733,-1,0,0,20221203
왕십리(성동구청),5호선,-31,-1165,511,60,9824,4599,2094,1269,1339,1874,1358,601,124,1032,3687,1333,-1892,-3444,-2738,-546,1073,344,0,0,20221203
우장산,5호선,-1,-5765,-17568,-43606,-38902,-16839,-11770,-9942,-8722,-2081,1129,1086,1929,12525,36869,32194,16283,15805,16340,11214,3310,5,0,0,20221203
을지로4가,5호선,0,187,6676,16691,39994,17109,8180,5571,3553,1297,-1166,-4131,-7770,-20185,-33285,-11741,-7669,-6115,-4013,-1611,-45,8,0,0,20221203
장한평,5호선,-46,-6621,-7069,-32445,-11213,-9854,-3916,-2962,-4518,-1891,-2479,-1089,-1560,-234,5019,21859,11691,13605,13528,9797,3382,186,0,0,20221203
종로3가,5호선,-64,-829,3698,11835,36281,30189,23526,23460,15774,11997,2855,-5507,-12822,-19268,-27711,-16111,-23903,-30317,-23819,-11043,-856,28,0,0,20221203
천호(풍납토성),5호선,-66,-5371,2991,-9444,3268,11803,5497,2428,-336,732,-377,-2382,-5152,-5544,6078,5854,-10426,-3394,-857,2277,1723,34,0,0,20221203
청구,5호선,-10,-1392,-836,-2953,2980,1122,-1195,-1706,-918,-991,-992,-388,-1307,-569,-3312,-154,-429,485,1277,1264,547,11,0,0,20221203
충정로(경기대입구),5호선,-13,-752,-186,4650,26902,8670,442,-286,-1111,-462,-887,-1789,-3019,-8787,-20540,-1334,-918,-708,501,1320,439,83,0,0,20221203
하남검단산,5호선,-16,-3808,-6044,-18508,-7815,-1784,-549,-158,830,-402,-858,-10,-2342,843,5364,9787,4393,3929,4230,4175,2477,0,0,0,20221203
하남시청(덕풍?신장),5호선,-8,-4969,-8229,-20145,-9957,-7346,-5087,-3962,-4059,-1253,-664,2642,2399,2547,9725,14112,6906,6669,7533,4974,2794,0,0,0,20221203
하남풍산,5호선,-5,-1672,-3949,-4805,3559,2647,-502,-539,-928,-168,-509,-710,-530,-3888,-2111,4345,1782,1528,2991,2255,1196,0,0,0,20221203
행당,5호선,-22,-3488,-8928,-27530,-36291,-15855,-9263,-6167,-4502,-2624,-48,2058,5296,8963,23628,15271,8076,8980,8462,5467,1984,35,0,0,20221203
화곡,5호선,-307,-22031,-31817,-105016,-123735,-50004,-26871,-21208,-18771,-11799,-2214,6567,16920,33973,88190,70833,39716,38121,32883,22279,7514,26,0,0,20221203
고려대(종암),6호선,-28,-2768,-3147,-10990,3754,-94,5332,-276,-1892,-1382,-1676,-3941,-9478,-7515,3895,9405,2474,401,4252,4788,1927,58,0,0,20221203
공덕,6호선,-109,-2750,1912,17982,75272,31781,6177,-81,-1522,-3774,-3875,-7156,-8865,-27108,-45463,-8770,-12671,-12844,-8227,-1128,2334,109,0,0,20221203
광흥창(서강),6호선,-7,-1652,-2520,-4778,8940,1801,-890,-3739,-2667,-1460,-1220,-1918,-1589,-5298,-6545,4223,1316,1714,3778,3283,1305,1,0,0,20221203
구산,6호선,-6,-5224,-9664,-26187,-33549,-15052,-8057,-5770,-5775,-3826,-1197,-432,1585,4681,13711,15284,5845,5510,4680,3853,1468,0,0,0,20221203
녹사평(용산구청),6호선,-11,-502,1787,3922,10160,3061,2364,1106,769,1359,309,67,-3343,-3266,-5817,-1889,-3468,-4205,-3274,-1144,266,0,0,0,20221203
대흥(서강대앞),6호선,-15,-1821,-1370,-1319,13522,5590,10164,2677,-1078,2240,-355,-3379,-7573,-7382,1614,3625,-1549,-3403,-2245,2083,1125,0,0,0,20221203
독바위,6호선,-4,-2109,-4228,-12681,-10642,-3526,-1085,-1445,-1423,-693,-197,516,1811,3741,9742,8870,4965,4298,4346,3069,1210,0,0,0,20221203
돌곶이,6호선,-12,-5102,-10548,-34506,-27783,-9590,-3249,-2906,-3212,-2399,-3029,995,1798,6111,19337,19486,9645,6765,8253,5489,2283,0,0,0,20221203
동묘앞,6호선,-123,-3621,-1025,-1468,9509,8978,5381,2681,-305,-13,-2132,-4635,-8434,-8598,-4403,1395,81,1514,2783,5172,1585,107,0,0,20221203
디지털미디어시티,6호선,-137,-3363,-3515,-22020,19521,285,-5402,-4299,-2925,-1284,956,1476,2746,-3899,-1967,15381,10374,11312,12231,8022,3572,2,0,0,20221203
마포구청,6호선,-15,-5152,-5657,-26528,-22262,-15963,-8299,-7816,-4359,-3488,-2923,662,-366,545,5312,15608,8933,7245,9806,7866,2570,0,0,0,20221203
망원,6호선,-18,-4190,-5487,-17374,-6011,5813,3534,6867,5942,6349,3909,6968,4767,7350,11083,9248,-3370,-4932,-3508,1481,990,0,0,0,20221203
버티고개,6호선,-1,-565,-537,-2530,-2900,-2043,-1318,-900,-970,-196,396,361,519,159,1157,2110,1251,1398,1713,1374,416,42,0,0,20221203
보문,6호선,-33,-2892,-3888,-14658,-15931,-7273,-3764,-2915,-3069,-2030,-2375,-1236,-2189,1911,7355,10490,4678,4881,6781,5197,2009,0,0,0,20221203
봉화산(서울의료원),6호선,-8,-4383,-12887,-44081,-29151,-12966,-8470,-6096,-4062,-1707,56,3436,4633,9369,21985,25534,12792,11025,10991,6973,2821,255,0,0,20221203
불광,6호선,-28,-1134,-1720,-7599,-5266,14,-490,-862,-1015,-774,-1673,-1820,-1993,81,5729,6034,1530,1299,2828,2233,850,0,0,0,20221203
삼각지,6호선,-4,-887,2561,6506,16157,4684,1271,-1333,-1904,-2781,-2371,-3566,-6877,-12386,-16572,-4797,-6698,-4539,-1349,-268,485,4,0,0,20221203
상수,6호선,-39,-2834,-1795,-3070,12055,25293,14722,10462,7692,9622,4609,670,-240,-553,5799,2444,-5265,-11755,-10795,-7284,-1145,0,0,0,20221203
상월곡(한국과학기술연구원),6호선,-6,-4733,-7456,-21534,-15761,-6443,935,-882,-2290,-1385,-1707,362,-640,2709,9109,11239,6710,5171,6345,4730,1936,3,0,0,20221203
새절(신사),6호선,-31,-10806,-16122,-47641,-49829,-20772,-11096,-6423,-6591,-1828,-755,3748,2109,13070,35525,31563,16968,14583,14598,10774,4376,10,0,0,20221203
석계,6호선,-1126,-6779,-14586,-42664,-41635,-18720,-10031,-5051,-4046,-2019,306,4680,10064,17332,38862,35081,16929,14663,14062,8910,3258,12,0,0,20221203
신내,6호선,0,0,0,0,-1,-2,-1,0,-1,-1,-1,0,-1,0,-1,-1,0,0,0,-2,0,0,0,0,20221203
신당,6호선,-70,-4480,2198,7044,26778,14279,6095,674,-3038,-548,-2737,-4126,-7303,-7998,-7678,2215,-4285,-7478,-6166,3083,968,28,0,0,20221203
안암(고대병원앞),6호선,-13,-61,5028,8348,41192,24898,30978,7979,3008,9023,-3666,-17359,-27542,-32134,-17324,-3579,-7868,-8763,-5379,-3309,827,121,0,0,20221203
약수,6호선,-1,-1010,367,993,9553,3409,828,71,-572,-310,-355,-404,-985,-1276,-3832,-1066,-1821,-2365,-1412,-274,223,0,0,0,20221203
역촌,6호선,-2,-1926,-4240,-14471,-10368,-4698,-2492,-885,-872,-537,389,1243,3949,6303,13088,12102,5509,5937,5491,3862,1276,0,0,0,20221203
연신내,6호선,0,0,0,0,-1,-2,-1,0,0,-2,-4,-1,0,-2,-4,-1,0,-1,0,-1,-1,0,0,0,20221203
월곡(동덕여대),6호선,-29,-5941,-10015,-33213,-22640,-7468,556,-1012,-3418,-2710,-3829,-705,-2232,5243,16660,19818,8453,9054,9878,7302,2789,1,0,0,20221203
월드컵경기장(성산),6호선,-1,694,8453,-1528,-20,5355,8524,6657,4236,4099,828,-4638,-7630,-6939,-1440,2065,-23,-311,-554,557,243,0,0,0,20221203
응암,6호선,-16,-10496,-21638,-65339,-74992,-34548,-15375,-11472,-9599,-6030,15,6224,10421,25247,58040,48953,28260,22630,22640,16351,5472,0,0,0,20221203
이태원,6호선,-12,-2013,2943,2541,13790,12985,8219,3483,3276,2645,279,-1957,-5911,-7905,-7587,-3176,-4433,-6464,-3997,-784,893,0,0,0,20221203
증산(명지대앞),6호선,-28,-7502,-12465,-36056,-40339,-18963,-9879,-5422,-4880,-3044,254,3182,6468,13352,31838,27213,14380,15434,12972,8590,3066,0,0,0,20221203
창신,6호선,-5,-2184,-3033,-8343,-11240,-4876,-2221,-1496,-1500,-779,-145,-797,-423,1720,5226,4396,2028,3069,3147,2368,771,0,0,0,20221203
청구,6호선,-16,-1219,-208,-639,12296,5111,82,-717,-169,-299,-653,-110,-1391,-788,-5489,-3145,-1369,-931,133,764,446,10,0,0,20221203
태릉입구,6호선,-8,-3737,-5095,-15184,-13978,-4061,-2749,273,-2008,-1079,151,1232,3044,6083,15809,14819,6175,6625,6113,5656,2970,12,0,0,20221203
한강진,6호선,-2,133,6966,18136,36577,24534,14046,11331,8674,11927,6388,297,-3376,-15858,-18011,-14194,-17185,-16780,-18473,-2666,695,137,0,0,20221203
합정,6호선,-10,-2658,1137,2389,23325,14531,5110,3991,2646,2750,-11,-946,-462,-453,-2843,-2789,-11990,-17947,-15611,-6434,-667,1,0,0,20221203
화랑대(서울여대입구),6호선,-26,-5923,-18690,-55213,-41596,-14249,-9331,-6608,-7600,-7645,-4499,-3028,-4776,1727,19758,24984,13514,12821,11388,8598,3549,58,0,0,20221203
효창공원앞,6호선,-21,-2095,-2605,-9295,-1844,-595,1069,-630,-1970,-1384,-635,-1592,-2388,-2612,-2865,3718,1935,1894,2841,2863,1687,0,0,0,20221203
가산디지털단지,7호선,-742,-615,19534,100334,363415,205537,43487,13102,4570,1224,-8217,-21369,-49030,-183294,-280941,-99549,-54703,-42137,-17860,-4268,1140,3,1,0,20221203
강남구청,7호선,-32,325,11201,27016,103449,102441,32995,13424,7630,7012,-1030,-9173,-13505,-31902,-75539,-43089,-26194,-26646,-18908,-5939,-285,0,0,0,20221203
건대입구,7호선,-49,-3091,2020,6961,21808,13874,13187,5860,6134,6181,-663,-4695,-8697,-9173,7588,530,-13096,-11694,-9328,-4660,1379,228,0,0,20221203
고속터미널,7호선,-17,1552,17944,24449,33277,14673,6276,-1057,-2783,-722,-5846,-15464,-21678,-32424,-26239,-19111,-30158,-24836,-20834,-5530,-116,2,0,0,20221203
공릉(서울과학기술대),7호선,-20,-5357,-10847,-26711,-17678,-5220,-3667,-5545,-4389,-1945,-1925,-605,-666,3039,16603,24518,9715,7956,7844,6489,2927,0,0,0,20221203
광명사거리,7호선,-198,-14772,-20004,-63624,-66223,-24409,-7652,-4010,-3438,-399,1552,4673,5962,18116,51042,43738,20526,18530,16732,11935,3925,34,0,0,20221203
군자(능동),7호선,-23,-8200,-8086,-28542,-32550,-21733,-9902,-7071,-7384,-6153,-3971,-1340,-949,804,8172,14299,3817,2841,3653,3235,2313,46,0,0,20221203
